frame,fps,cleanPerf,visibleEntities,presenterActive,presenterDefs,primitiveRaw,primitiveStaticRaw,skinnedRaw,gpuSkinned,gpuSkinBuild,gpuSkinDraw,gap,poll,pre,tick,post,begin,sim,simTop1,simTop2,simTop3,presentation,presTop1,presTop2,presTop3,behavior,behaviorBoot,behaviorOwner,behaviorAttr,behaviorTag,behaviorTick,animator,transformSync,minimapCollect,minimapMarkers,minimapProject,minimapScreen,heightSync,heightSamples,requestFlush,spawnBatch,spawnPerf,spawnPerfParts,spawnPerfChildParts,cull,cullSpatial,cullStatic,cullDyn,cullEntity,cullSync,hudProj,hudRaw,hudProjected,hudDensitySkip,mode3D,terrain,terrainChunks,field,fieldCount,fieldDirty,fieldArea,fieldDraws,primitive,primSync,primBucket,primImmediate,primImmediateSkip,primBuild,primDraw,primInstances,primBatches,primCache,ground,groundCount,groundRaw,spline,splineCount,splineRaw,debugDraw,debugDrawCount,debugDrawRaw,overlay,overlayBuild,overlayDirtyLanes,overlayItems,overlayRebuilt,overlayPaint,overlayComposite,uiRender,uiUpload,overlayFinal,nativeDiag,emit,emitDirty,emitDirtyCount,emitRetained,emitRetainedCount,hudPositionOnly,emitRetainedDirectPath,endDraw,screenshot,worldHud,screenBars,screenText,worldHudDrops,screenHudDrops,overlaySceneDrops,utc
3.44ms,290.5,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.00,0.02,0.00,0.00,:0.00,:0.00,:0.00,2.93,PresenterEntityTransformSyncSystem:0.74,AnimatorRuntimeSystem:0.65,TerrainHeightSyncSystem:0.38,0.00,0,0,0,0,0,0.65,0.74,0.19,10009/0,0.00,0/0,0.38,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.19,0.02,0.00,0.16,0.18,0.00,0.01,126,2,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:48.8383112Z
3.45ms,290.0,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.13,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.09,PresenterEntityTransformSyncSystem:0.81,AnimatorRuntimeSystem:0.60,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.60,0.81,0.23,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.20,0.03,0.00,0.17,0.20,0.00,0.01,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.06,0.00,0,2,0,0.06,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0,0.00,0,0,0/0/0,0.06,0.00,126,1,1,0,0,0,2026-09-09T18:29:49.1196703Z
3.37ms,296.9,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.00,0.02,0.00,0.00,:0.00,:0.00,:0.00,2.96,PresenterEntityTransformSyncSystem:0.77,AnimatorRuntimeSystem:0.64,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.64,0.77,0.21,10009/0,0.00,0/0,0.39,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.16,0.02,0.00,0.14,0.16,0.00,0.01,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.08,0.00,0,2,0,0.08,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.07,0.00,126,1,1,0,0,0,2026-09-09T18:29:49.3899732Z
3.66ms,272.9,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.11,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.07,PresenterEntityTransformSyncSystem:0.89,AnimatorRuntimeSystem:0.62,TerrainHeightSyncSystem:0.41,0.00,0,0,0,0,0,0.62,0.89,0.20,10009/0,0.00,0/0,0.41,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.02,0.00,0.14,0.16,0.00,0.01,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.08,0.00,0,2,0,0.08,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.25,0.00,126,1,1,0,0,0,2026-09-09T18:29:49.6720626Z
3.59ms,278.8,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.00,0.04,0.00,0.00,0.01,3.10,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.06,PresenterEntityTransformSyncSystem:0.81,AnimatorRuntimeSystem:0.63,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.63,0.81,0.19,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.02,0.00,0.14,0.17,0.00,0.01,126,2,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:49.9386462Z
3.81ms,262.4,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.02,3.30,0.03,0.00,0.00,:0.00,:0.00,:0.00,3.24,PresenterEntityTransformSyncSystem:0.83,AnimatorRuntimeSystem:0.68,TerrainHeightSyncSystem:0.42,0.00,0,0,0,0,0,0.68,0.83,0.24,10009/0,0.00,0/0,0.41,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.15,0.18,0.00,0.02,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.12,0.00,0,2,0,0.12,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0,0.00,0,0,0/0/0,0.10,0.00,126,1,1,0,0,0,2026-09-09T18:29:50.2334146Z
3.46ms,289.2,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.02,2.99,0.03,0.00,0.00,:0.00,:0.00,:0.00,2.93,PresenterEntityTransformSyncSystem:0.82,AnimatorRuntimeSystem:0.55,TerrainHeightSyncSystem:0.35,0.00,0,0,0,0,0,0.55,0.82,0.22,10009/0,0.00,0/0,0.34,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.03,0.00,0.14,0.17,0.00,0.02,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.11,0.00,0,2,0,0.11,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:50.5112160Z
3.40ms,294.0,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,2.98,0.02,0.00,0.00,:0.00,:0.00,:0.00,2.94,PresenterEntityTransformSyncSystem:0.81,AnimatorRuntimeSystem:0.58,TerrainHeightSyncSystem:0.41,0.00,0,0,0,0,0,0.58,0.81,0.18,10009/0,0.00,0/0,0.41,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.02,0.00,0.14,0.16,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.09,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:50.7781057Z
3.51ms,284.8,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.19,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.15,PresenterEntityTransformSyncSystem:0.82,AnimatorRuntimeSystem:0.65,TerrainHeightSyncSystem:0.42,0.00,0,0,0,0,0,0.65,0.82,0.22,10009/0,0.00,0/0,0.42,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.02,0.00,0.14,0.17,0.00,0.01,126,2,0,0.05,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.06,0.00,0,2,0,0.06,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0,0.00,0,0,0/0/0,0.06,0.00,126,1,1,0,0,0,2026-09-09T18:29:51.0823473Z
3.33ms,299.9,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,2.89,0.02,0.00,0.00,:0.00,:0.00,:0.00,2.85,PresenterEntityTransformSyncSystem:0.70,AnimatorRuntimeSystem:0.56,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.56,0.70,0.20,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.23,0.02,0.00,0.20,0.23,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:51.3689372Z
5.15ms,194.0,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,4.73,0.02,0.00,1.23,EffectProcessingLoopSystem:0.28,OrderBufferSystem:0.21,SpatialPartitionUpdateSystem:0.15,3.45,PresenterEntityTransformSyncSystem:1.00,AnimatorRuntimeSystem:0.69,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.69,1.00,0.24,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.15,0.18,0.00,0.02,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0,0.00,0,0,0/0/0,0.08,0.00,126,1,1,0,0,0,2026-09-09T18:29:51.6430853Z
3.54ms,282.8,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.01,3.09,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.06,PresenterEntityTransformSyncSystem:0.86,AnimatorRuntimeSystem:0.63,TerrainHeightSyncSystem:0.37,0.00,0,0,0,0,0,0.63,0.86,0.20,10009/0,0.00,0/0,0.37,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.16,0.02,0.00,0.13,0.16,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.10,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0,0.00,0,0,0/0/0,0.10,0.00,126,1,1,0,0,0,2026-09-09T18:29:51.9126759Z
3.50ms,285.8,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.07,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.02,PresenterEntityTransformSyncSystem:0.76,AnimatorRuntimeSystem:0.59,TerrainHeightSyncSystem:0.42,0.00,0,0,0,0,0,0.59,0.76,0.24,10009/0,0.00,0/0,0.42,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.03,0.00,0.14,0.17,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.09,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:52.2245466Z
3.62ms,276.3,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.22,0.02,0.00,0.19,EffectProcessingLoopSystem:0.18,:0.00,:0.00,2.98,PresenterEntityTransformSyncSystem:0.87,AnimatorRuntimeSystem:0.57,TerrainHeightSyncSystem:0.35,0.00,0,0,0,0,0,0.57,0.86,0.19,10009/0,0.00,0/0,0.35,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.16,0.02,0.00,0.13,0.16,0.00,0.01,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.09,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0,0.00,0,0,0/0/0,0.08,0.00,126,1,1,0,0,0,2026-09-09T18:29:52.4997619Z
3.74ms,267.6,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.33,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.30,PresenterEntityTransformSyncSystem:0.98,AnimatorRuntimeSystem:0.66,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.66,0.98,0.23,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.19,0.03,0.00,0.16,0.19,0.00,0.01,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.09,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:52.7706455Z
8.52ms,117.4,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.04,0.00,0.00,0.01,7.96,0.03,0.00,4.02,EffectProcessingLoopSystem:1.80,MapEntityLifecycleObserverSystem:0.63,MassNavigationAuthoredAgentBindingSystem:0.59,3.90,PresenterEntityTransformSyncSystem:0.97,PresenterEmitSystem:0.64,AnimatorRuntimeSystem:0.53,0.22,0,166,166,0,0,0.53,0.97,0.22,10009/0,0.00,0/0,0.38,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.14,0.18,0.00,0.02,126,2,0,0.08,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.13,0.00,0,2,0,0.13,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0,0.29,330,0,330/0/0,0.10,0.00,126,1,1,0,0,0,2026-09-09T18:29:53.0557526Z
3.45ms,289.7,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.01,0.02,0.00,0.00,:0.00,:0.00,:0.00,2.98,PresenterEntityTransformSyncSystem:0.88,AnimatorRuntimeSystem:0.62,TerrainHeightSyncSystem:0.40,0.00,0,0,0,0,0,0.62,0.88,0.17,10009/0,0.00,0/0,0.40,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.15,0.02,0.00,0.13,0.15,0.00,0.01,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.10,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0,0.00,0,0,0/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:53.3224298Z
3.61ms,277.0,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.02,3.25,0.02,0.00,0.18,EffectProcessingLoopSystem:0.18,:0.00,:0.00,3.01,PresenterEntityTransformSyncSystem:0.84,AnimatorRuntimeSystem:0.58,TerrainHeightSyncSystem:0.37,0.00,0,0,0,0,0,0.58,0.84,0.24,10009/0,0.00,0/0,0.37,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.17,0.03,0.00,0.14,0.17,0.00,0.02,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.08,0.00,0,2,0,0.08,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0,0.00,0,0,0/0/0,0.06,0.00,126,1,1,0,0,0,2026-09-09T18:29:53.6071527Z
3.53ms,283.1,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.01,3.14,0.02,0.00,0.00,:0.00,:0.00,:0.00,3.09,PresenterEntityTransformSyncSystem:0.88,AnimatorRuntimeSystem:0.57,TerrainHeightSyncSystem:0.41,0.00,0,0,0,0,0,0.57,0.87,0.18,10009/0,0.00,0/0,0.41,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.18,0.03,0.00,0.15,0.18,0.00,0.01,126,2,0,0.06,0.01,4/0,0.00,0,0,0,0,0.04,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.09,0.00,0,2,0,0.09,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0,0.00,0,0,0/0/0,0.07,0.00,126,1,1,0,0,0,2026-09-09T18:29:53.8854773Z
8.78ms,113.9,0,63,30009,"mass_navigation_agent_health_text_light:8568,mass_navigation_agent_health_hud_light:8568,mass_navigation_agent_azure_light:2142,mass_navigation_agent_crimson_light:2142,mass_navigation_agent_amber_light:2142,mass_navigation_agent_emerald_light:2142,mass_navigation_agent_health_text_heavy:1432,mass_navigation_agent_health_hud_heavy:1432",0,0,63,63/6,0.01,0.03,0.00,0.00,0.02,8.26,0.03,0.00,4.11,EffectProcessingLoopSystem:1.78,MapEntityLifecycleObserverSystem:0.64,MassNavigationAuthoredAgentBindingSystem:0.62,4.09,PresenterEntityTransformSyncSystem:1.06,PresenterEmitSystem:0.64,AnimatorRuntimeSystem:0.61,0.22,0,156,156,0,0,0.60,1.06,0.20,10009/0,0.00,0/0,0.38,10009,0.00,0.00/0.00/0.00/0.00,0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00/0.00,0.00/0.00/0.00/0.00/0.00,0.21,0.04,0.00,0.16,0.21,0.00,0.02,126,2,0,0.07,0.01,4/0,0.00,0,0,0,0,0.05,0.00,0.00,0.00,0,0.00,0.00,0,0,0/0,0.00,0,0,0.00,0,0,0.00,0,0,0.13,0.00,0,2,0,0.12,0.00,0.00,0.00,0.00,0.00,0.64,0.00,0,0.28,310,0,310/0/0,0.09,0.00,126,1,1,0,0,0,2026-09-09T18:29:54.2180620Z
